/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=36,51,35,00:00:10,1,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=39,51,34,00:00:10,0,0.00%,5.88%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=41,51,43,00:00:24,1,0.00%,15.69%,$0.00
/multiresimages/inu:dil-f8f98d46-ace7-46b8-9356-b596d7ad1a27,51,41,00:02:27,40,75.00%,70.59%,$0.00
/catalog?per_page=100&q=illionis,50,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=29,49,35,00:00:32,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=37,49,37,00:00:12,0,0.00%,0.00%,$0.00
/catalog?utf8=✓&q=11813,49,39,00:02:31,10,20.00%,10.20%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=24,48,36,00:00:40,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-bf2ba584-c87f-4394-aa46-c1b819ae8a3b,48,39,00:01:50,27,81.48%,56.25%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine+Cordwell+Collection&page=8&q=untitled,47,5,00:00:05,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=27,46,35,00:00:11,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-f81bf817-d653-4eff-9d15-2144801d2afd,46,40,00:00:30,30,80.00%,69.57%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=34,45,36,00:00:15,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=2&per_page=100,44,17,00:00:30,0,0.00%,2.27%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=31,44,35,00:00:22,0,0.00%,2.27%,$0.00
/multiresimages/inu:dil-a77d6c09-ad92-4ffa-a762-ce918cdaca2e,44,37,00:01:08,22,72.73%,50.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=26,43,34,00:00:38,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=35,43,35,00:00:31,0,0.00%,2.33%,$0.00
